_id,id,fields.timeestimate,fields.description
61d42696f4d395ee2200785e,50248,14400,"Andreas asked for the ability to customize the color of gadgets that are added to the dashboard.\n\nI think a good solution to this might be to change GadgetIdGenerator to be a GadgetStateBuilderGenerator (or some less-wordy equivalent) that you pass a spec URI and it gives you back a partially constructed GadgetState.Builder. Simple implementations might just set id and specUri, but apps with more complex needs, such as JIRA, could set the color (based on the specUri, even) or whatever else it wants.\n\nActually, giving it another look, we don't even really set anything else in the internal dashboard implementation, so instead of returning a partial Builder, it could just return a fully-constructed GadgetState object.\n\nAndreas says this can wait until after Summit."
61d42696f4d395ee2200785f,50988,21600,"As the built in user prefs editor can not handle complex forms, we are implementing our own config framework.  The problem is that currently we can not determine whether to display the edit gadget icon/button.\nAG-110 does lessen the issue, but we still have problem with embedded configurable gadgets.  E.g. Issue Navigator chart view.\nIt also will be an issue if someone embeds a JIRA gadget in a confluence page.  How doe we determine whether to show the config options or not?  I am thinking it should delegate to the container via an optional feature which then refers to SAL.  For external containers, we just always show.\n\nAt the moment, we don't think we could ship JIRA 4.0 without this or another solution."
61d42696f4d395ee22007860,50239,14400,"Steps to Reproduce:\n1. Open the dashboard server link with locale french(fr)\n2. Click ""Add gadget"" link and add i18 gadget(http://doc.examples.googlepages.com/hello-i18n.xml) from directory. \n\nResult:\n1. The text ""hello world"" is not in the locale of dashboard.\n\nExpected:\n1. The added gadget should show the text in dashboard locale if supported."
61d42696f4d395ee22007861,50267,43200,"At the moment, each setPref call makes a separate call to the backend to persist the preference.  It would be nice if the client delayed the server call to see if there are any more calls to setPref, and if there is, batch the updates into a single request."
61d42696f4d395ee22007864,50711,7200,I've marked a few with TODO comments but the whole file should be scrubbed.
61d42696f4d395ee22007865,50260,21600,"I'm having trouble getting {{TestPrefTest}} (need to change that name) working. Specifically, the part where it submits the user prefs form.\n\nI've tried all of these, with no success:\n\n{code:java}\nclient.click(""//input[@id='"" + gadgetId + ""save']"");\nclient.submit(""//form[@id='"" + gadgetId + ""edit']"");\nclient.fireEvent(""//form[@id='"" + gadgetId + ""edit']"", ""submit"");\n{code}\n\nIn every case, I've verified that the element in question exists, but the code doesn't do anything: the browser just sits there as if nothing happened.\n\nI have a suspicion that this is caused by us using jQuery 1.3's new [""live"" events|http://docs.jquery.com/Events/live#typefn], which means that the event handlers aren't bound to the elements themselves but to some ancestor. I'd bet that Selenium's simulated events don't propagate the same way that real browser events do, so the handlers never get called.\n\nIs there a solution to this other than exposing the JavaScript function that gets triggered and invoking it directly from a script snippet in the test? I'd rather avoid that if possible."
61d42696f4d395ee2200786a,51041,14400,"Right now the ui-tests project sits inside Atlassian Gadgets, but is not part of the POM hierarchy, so it gets versioned independently and isn't built or released as part of the parent project build. This isn't good: we'll want to be sure that released versions of the tests match released versions of the product, for build reproducibility.\n\nTo make this work with our existing build system, there will need to be a property or profile to enable running the Selenium tests (turned off by default). Compiling them by default is OK I think."
61d42696f4d395ee2200786c,51107,7200,"Most of the existing Selenium tests are failing, largely due to the new directory. This is the issue for tracking the work Tim & Hamish did fixing the tests."
61d42696f4d395ee22007873,51142,14400,"In my gadget XML if I set a height of ""20"", then after requiring the dynamic height feature I try and making the call ""gadgets.window.adjustHeight();"" the height is not affected. I would expect that the height would be updated."
61d42696f4d395ee22007875,50345,14400,"Dashboard dropDowns are clashing in JIRA. Should be more like:\nAJS.dropDown.Standard({\n        trigger: "".gadget .aui-dd-link"",\n        dropDown: "".gadget .aui-dropdown"",\n        selectionHandler: function ()\n        {\n            this.hide();\n        },\n        align: ""right""\n    });\n\nAlso, styles!"
61d42696f4d395ee2200787f,50607,14400,"http://cwiki.apache.org/SHINDIGxSITE/how-to-support-features-that-depend-on-gadgetsrpc.html\n\nI *think* we're doing this correctly, but I want to make sure.\n\nMore info:\n\n* http://markmail.org/message/qx6dn5appyqppksl\n* http://markmail.org/message/zotquxl6mskqpp2k"
61d42696f4d395ee22007882,50726,3600,"Did a minor UI review with Mike today, and this came up:\nCan we add a close button like we now have in the new chart popup to the gadget browser?\n\nIn fact Mike wants this on all of our dialogs so I will open an issue in AUI to add this to the dialog and we'll just have to make sure that dashboards will eventually use this new dialog. "
61d42696f4d395ee22007883,51405,21600,We added a bunch of methods to the SPI that we didn't really need. They should be simplified to avoid unnecessary integration effort.
61d42696f4d395ee22007886,51447,14400,Per Rich's comment: https://studio.atlassian.com/source/cru/CR-AG-268#c4367
61d42696f4d395ee22007888,50997,14400,"I was trying to change the title of a dashboard and discovered that updating dashboard state seems to be very complicated:\n{code}\nfinal DashboardState state = dashboardService.get(DashboardId.from(portalPage.getId()), username);\n\n        final Collection<Iterable<GadgetState>> columns = new ArrayList<Iterable<GadgetState>>();\n        for (DashboardState.ColumnIndex columnIndex : state.getLayout().getColumnRange())\n        {\n            columns.add(state.getGadgetsInColumn(columnIndex));\n        }\n        final DashboardState updatedState = DashboardState.dashboard(state.getId()).\n                title(portalPage.getName()).\n                layout(portalPage.getLayout()).\n                columns(columns).build();\n\n        dashboardService.save(updatedState, username);\n{code}\n\nIt would be nice if it was just: \n{code}\nfinal DashboardState state = dashboardService.get(DashboardId.from(portalPage.getId()), username);\nfinal DashboardState updatedState = DashboardState.dashboard(state).title(portalPage.getName()).build();\n dashboardService.save(updatedState, username);\n{code}\n\nor perhaps:\n{code}\nfinal DashboardState state = dashboardService.get(DashboardId.from(portalPage.getId()), username);\n        final DashboardState updatedState = DashboardState.dashboard(state.getId()).\n                title(portalPage.getName()).\n                layout(portalPage.getLayout()).\n                columns(state.getColumns).build();\n\ndashboardService.save(updatedState, username);\n{code}"
61d42696f4d395ee22007890,50273,14400,"Right now if a gadget is added to the directory, a user adds it to their dashboard and then the gadget is removed from the directory, it will still show up on the users dashboard and be rendered.  We need to add a way for the renderer to check if a gadget should be rendered."
61d42696f4d395ee22007893,50567,21600,"If you do not include the dynamic height, {{gadgets}} is not defined in javascript.\n\n{code:xml}\n        <Require feature=""dynamic-height""/>\n{code}\n\n2 errors get thrown, 1 on the first mention of it and another when run onload is called."
61d42696f4d395ee22007897,50957,7200,"a gadget in error state's error message just said ""error"" and didn't include the errorMessage, even though i saw the errorMessage in the gadget when debugging. this was with one of the gadgets not loading in the [pluginsettings.xml|https://studio.atlassian.com/secure/attachment/11211/pluginsettings.xml] attached to AG-386\n\nso i am thinking there is something wrong with this line or how it happens:\n[$i18n.getText('gadget.error.message', \[$gadget.errorMessage\])|https://studio.atlassian.com/source/cru/CR-AG-255#c3939]\n"
61d42696f4d395ee2200789e,51159,14400,"After installing v1.0.0.m3 in JIRA, the following plugin info is observed:\n{quote}\nGadget Dashboard Plugin\nDescription: Plugin which renders a dashboard of gadgets\nVendor: $\{pom.organization.name\}\nPlugin Version: 1.0.0.m3\nJIRA Version: 0.0\n{quote}\n"
61d42696f4d395ee220078a1,50375,14400,See screenshot
61d42696f4d395ee220078a6,51344,21600,Steps to Reproduce:\n1. Open the dashboard server link.\n2. Click on the column layout and don't choose anything.\n3. Now click on any gadget menu or any link.\n\nResult:\n1. The column layout is still there.\n\nExpected:\n1. The dialog should get closed when user click outside that dialog or on main dashboard page
61d42696f4d395ee220078a7,51275,21600,"Steps to Reproduce:\n1. Open the dashboard server link.\n2. Click the maximized option for gadgets(where applicable).\n3. Gadget is in canvas view.\n\nResult:\n1. User can still drag the gadget around.\n2. As only one gadget is there in maximized state, we don't need drag option.\n\nExpected:\n1. Drag option for gadgets should be disabled in maximized state."
61d42696f4d395ee220078ae,50684,14400,Make sure you look at the AJS.params stuff. Perhaps that can help.
61d42696f4d395ee220078b2,50550,21600,"We don't currently support the [views|http://code.google.com/apis/gadgets/docs/reference/#gadgets.views] feature completely.  I know specifically that the requestNavigateTo method is broken, it's likely others are as well."
61d42696f4d395ee220078b3,50595,21600,"Currently our OAuth consumer information is generated by in the [AuthModule|https://studio.atlassian.com/source/browse/AG/trunk/renderer/src/main/java/com/atlassian/gadgets/renderer/internal/guice/AuthModule.java?r=24926].  But that's not really available anywhere for administrators to be able to go and enter their consumer key and public RSA key into service providers so they can get OAuth integration.  Rather than writing a one-off for the Gadgets project, we should instead try and push for an OAuth consumer plugin that we can use for getting the consumer information."
61d42696f4d395ee220078b5,51155,21600,"The process for doing the [OAuth dance|http://code.google.com/apis/gadgets/docs/oauth.html#approval] is pretty painful for gadget developers.  I suggest creating a wrapper, something like atlassian.gadget.oauth.makeRequest that has parameters like\n\nauthorization: function executed when the response.oauthApprovalUrl is set, if not provided then we automatically display the OAuth popup from AG-405 and executes the authorizationComplete function if one is provided when the popup is closed.  If no authorizationComplete function is set, try and refetch the data using the provided success and error functions as the callbacks.\n\nauthorizationComplete: function called after authorization has been finished as specified above, usually simply reexecutes the data fetch\n\nsuccess: function that is called after the dance is done and the data is available\n\nerror: function that is called if there is an error fetching data\n\nauthorizationError: function that is called if there is an error during the OAuth dance\n\nI think something along these lines would make writing gadgets that use OAuth much easier."
61d42696f4d395ee220078b6,50350,14400,"When gadget developers are doing the OAuth dance they need a way to popup a dialog window where the user can give the service provider authorization.  There is an [example|http://gadget-doc-examples.googlecode.com/svn/trunk/opensocial-gadgets/popup.js] from Shindig that does this, but we should customize it for our own needs, possibly putting it an atlassian.gadgets.oauth namespace."
